,Date,event_type,country,fatalities,event_id_cnty
3915,2022-02-08,Explosions/Remote violence,Ukraine,0,45
3916,2022-02-08,Violence against civilians,Afghanistan,4,12
3917,2022-02-08,Violence against civilians,Bangladesh,1,2
3918,2022-02-08,Violence against civilians,China,0,2
3919,2022-02-08,Violence against civilians,Greece,0,1
3920,2022-02-08,Violence against civilians,India,2,9
3921,2022-02-08,Violence against civilians,Indonesia,1,1
3922,2022-02-08,Violence against civilians,Kazakhstan,1,5
3923,2022-02-08,Violence against civilians,Myanmar,33,26
3924,2022-02-08,Violence against civilians,Pakistan,2,2
3925,2022-02-08,Violence against civilians,Philippines,1,3
3926,2022-02-08,Violence against civilians,United States,1,4
3927,2022-02-14,Battles,Benin,1,1
3928,2022-02-14,Battles,Brazil,16,30
3929,2022-02-14,Battles,Burkina Faso,17,3
3930,2022-02-14,Battles,Burundi,6,5
3931,2022-02-14,Battles,Central African Republic,3,2
3932,2022-02-14,Battles,Colombia,8,3
3933,2022-02-14,Battles,Democratic Republic of Congo,30,9
3934,2022-02-14,Battles,Egypt,1,2
3935,2022-02-14,Battles,El Salvador,5,6
3936,2022-02-14,Battles,Ethiopia,122,14
3937,2022-02-14,Battles,Guatemala,59,49
3938,2022-02-14,Battles,Haiti,6,2
3939,2022-02-14,Battles,Iraq,2,5
3940,2022-02-14,Battles,Jamaica,2,2
3941,2022-02-14,Battles,Lebanon,0,1
3942,2022-02-14,Battles,Mali,20,5
3943,2022-02-14,Battles,Mexico,12,28
3944,2022-02-14,Battles,Mozambique,6,1
3945,2022-02-14,Battles,Nigeria,6,3
3946,2022-02-14,Battles,Paraguay,2,3
3947,2022-02-14,Battles,Somalia,4,1
3948,2022-02-14,Battles,South Africa,1,2
3949,2022-02-14,Battles,South Sudan,9,2
3950,2022-02-14,Battles,Sudan,0,3
3951,2022-02-14,Battles,Syria,19,22
3952,2022-02-14,Battles,Venezuela,2,4
3953,2022-02-14,Explosions/Remote violence,Benin,1,1
3954,2022-02-14,Explosions/Remote violence,Burkina Faso,32,3
3955,2022-02-14,Explosions/Remote violence,Burundi,3,3
3956,2022-02-14,Explosions/Remote violence,Democratic Republic of Congo,0,2
3957,2022-02-14,Explosions/Remote violence,Egypt,0,1
3958,2022-02-14,Explosions/Remote violence,Iraq,7,20
3959,2022-02-14,Explosions/Remote violence,Kenya,4,1
3960,2022-02-14,Explosions/Remote violence,Mali,20,2
3961,2022-02-14,Explosions/Remote violence,Mozambique,0,1
3962,2022-02-14,Explosions/Remote violence,Somalia,0,1
3963,2022-02-14,Explosions/Remote violence,Syria,15,87
3964,2022-02-14,Explosions/Remote violence,Yemen,0,49
3965,2022-02-14,Violence against civilians,Brazil,54,52
3966,2022-02-14,Violence against civilians,Burkina Faso,4,8
3967,2022-02-14,Violence against civilians,Burundi,20,59
3968,2022-02-14,Violence against civilians,Cameroon,0,2
3969,2022-02-14,Violence against civilians,Central African Republic,72,7
3970,2022-02-14,Violence against civilians,Colombia,17,13
3971,2022-02-14,Violence against civilians,Cuba,0,1
3972,2022-02-14,Violence against civilians,Democratic Republic of Congo,73,12
3973,2022-02-14,Violence against civilians,Dominican Republic,0,1
3974,2022-02-14,Violence against civilians,El Salvador,3,3
3975,2022-02-14,Violence against civilians,Ethiopia,21,6
3976,2022-02-14,Violence against civilians,Ghana,0,1
3977,2022-02-14,Violence against civilians,Guatemala,6,9
3978,2022-02-14,Violence against civilians,Guinea,2,2
3979,2022-02-14,Violence against civilians,Guinea-Bissau,0,1
3980,2022-02-14,Violence against civilians,Haiti,6,5
3981,2022-02-14,Violence against civilians,Honduras,8,6
3982,2022-02-14,Violence against civilians,Iran,1,3
3983,2022-02-14,Violence against civilians,Iraq,11,11
3984,2022-02-14,Violence against civilians,Jamaica,5,4
3985,2022-02-14,Violence against civilians,Madagascar,0,1
3986,2022-02-14,Violence against civilians,Mali,0,1
3987,2022-02-14,Violence against civilians,Mexico,96,79
3988,2022-02-14,Violence against civilians,Mozambique,10,6
3989,2022-02-14,Violence against civilians,Niger,1,1
3990,2022-02-14,Violence against civilians,Nigeria,26,17
3991,2022-02-14,Violence against civilians,Palestine,0,1
3992,2022-02-14,Violence against civilians,Paraguay,1,1
3993,2022-02-14,Violence against civilians,Puerto Rico,5,5
3994,2022-02-14,Violence against civilians,Somalia,2,2
3995,2022-02-14,Violence against civilians,South Africa,0,1
3996,2022-02-14,Violence against civilians,South Sudan,0,1
3997,2022-02-14,Violence against civilians,Sudan,7,6
3998,2022-02-14,Violence against civilians,Syria,3,15
3999,2022-02-14,Violence against civilians,Trinidad and Tobago,5,2
4000,2022-02-14,Violence against civilians,Turkey,1,3
4001,2022-02-14,Violence against civilians,Venezuela,4,3
4002,2022-02-14,Violence against civilians,Zambia,0,1
4003,2022-02-15,Battles,Afghanistan,13,9
4004,2022-02-15,Battles,Azerbaijan,0,5
4005,2022-02-15,Battles,Bangladesh,0,1
4006,2022-02-15,Battles,China,0,1
4007,2022-02-15,Battles,India,0,2
4008,2022-02-15,Battles,Myanmar,117,45
4009,2022-02-15,Battles,Ukraine,0,25
4010,2022-02-15,Explosions/Remote violence,Afghanistan,7,9
4011,2022-02-15,Explosions/Remote violence,Azerbaijan,0,1
4012,2022-02-15,Explosions/Remote violence,India,1,3
4013,2022-02-15,Explosions/Remote violence,Myanmar,101,68
4014,2022-02-15,Explosions/Remote violence,Pakistan,1,2
4015,2022-02-15,Explosions/Remote violence,Philippines,3,3
4016,2022-02-15,Explosions/Remote violence,Ukraine,0,37
4017,2022-02-15,Violence against civilians,Afghanistan,11,14
4018,2022-02-15,Violence against civilians,Azerbaijan,0,1
4019,2022-02-15,Violence against civilians,Bangladesh,1,2
4020,2022-02-15,Violence against civilians,Belarus,0,1
4021,2022-02-15,Violence against civilians,China,0,13
4022,2022-02-15,Violence against civilians,India,3,8
4023,2022-02-15,Violence against civilians,Indonesia,0,1
4024,2022-02-15,Violence against civilians,Kazakhstan,4,8
4025,2022-02-15,Violence against civilians,Malaysia,1,1
4026,2022-02-15,Violence against civilians,Moldova,0,1
4027,2022-02-15,Violence against civilians,Myanmar,29,23
4028,2022-02-15,Violence against civilians,North Korea,0,1
4029,2022-02-15,Violence against civilians,Philippines,25,22
4030,2022-02-15,Violence against civilians,Russia,0,1
4031,2022-02-15,Violence against civilians,Solomon Islands,0,1
4032,2022-02-15,Violence against civilians,United States,2,3
4033,2022-02-16,Battles,Burkina Faso,8,8
4034,2022-02-16,Battles,Egypt,27,17
4035,2022-02-16,Battles,Ethiopia,7,5
4036,2022-02-16,Battles,Myanmar,6,6
4037,2022-02-16,Battles,Syria,21,23
4038,2022-02-16,Explosions/Remote violence,Azerbaijan,1,2
4039,2022-02-16,Explosions/Remote violence,Burkina Faso,1,1
4040,2022-02-16,Explosions/Remote violence,Egypt,7,3
4041,2022-02-16,Explosions/Remote violence,Myanmar,1,6
4042,2022-02-16,Explosions/Remote violence,Syria,3,4
4043,2022-02-16,Violence against civilians,Burkina Faso,26,22
4044,2022-02-16,Violence against civilians,Egypt,7,4
4045,2022-02-16,Violence against civilians,Ethiopia,19,3
4046,2022-02-16,Violence against civilians,Myanmar,3,5
4047,2022-02-16,Violence against civilians,Nigeria,0,1
4048,2022-02-16,Violence against civilians,Syria,9,28
4049,2022-02-16,Violence against civilians,Venezuela,0,1
4050,2022-02-16,Violence against civilians,Yemen,1,1
4051,2022-02-21,Battles,Brazil,12,22
4052,2022-02-21,Battles,Burkina Faso,3,5
4053,2022-02-21,Battles,Burundi,1,1
4054,2022-02-21,Battles,Cameroon,17,4
4055,2022-02-21,Battles,Central African Republic,0,1
4056,2022-02-21,Battles,Egypt,1,1
4057,2022-02-21,Battles,El Salvador,1,1
4058,2022-02-21,Battles,Ethiopia,3,2
4059,2022-02-21,Battles,Guatemala,0,2
4060,2022-02-21,Battles,Haiti,5,4
4061,2022-02-21,Battles,Honduras,7,2
4062,2022-02-21,Battles,Iraq,1,1
4063,2022-02-21,Battles,Jamaica,1,2
4064,2022-02-21,Battles,Kenya,1,1
4065,2022-02-21,Battles,Lebanon,0,1
4066,2022-02-21,Battles,Madagascar,2,1
4067,2022-02-21,Battles,Mali,20,8
4068,2022-02-21,Battles,Mexico,6,9
4069,2022-02-21,Battles,Niger,0,1
4070,2022-02-21,Battles,Nigeria,2,2
4071,2022-02-21,Battles,Puerto Rico,2,2
4072,2022-02-21,Battles,Somalia,0,1
4073,2022-02-21,Battles,Sudan,0,1
4074,2022-02-21,Battles,Syria,23,18
4075,2022-02-21,Battles,Turkey,0,2
4076,2022-02-21,Battles,Venezuela,1,1
4077,2022-02-21,Explosions/Remote violence,Burkina Faso,4,3
4078,2022-02-21,Explosions/Remote violence,Ethiopia,10,1
